bugId §resolution § severity §type §status § classification § comment_count§Platform_text§Platform_size§Platform_numberLines§Preconditions_text§Preconditions_size§Preconditions_numberLines§Steps to reproduce_text§Steps to reproduce_size§Steps to reproduce_numberLines§Expected result_text§Expected result_size§Expected result_numberLines§Actual result_text§Actual result_size§Actual result_numberLines§Reproducible_text§Reproducible_size§Reproducible_numberLines§User Agent_text§User Agent_size§User Agent_numberLines§_text§_size§_numberLines§
262329 § FIXED § normal § defect § RESOLVED § Client Software § 33§None§ None§ None§None§ None§ None§1. Open Bookmarks Menu2. Rightclick an bookmark item3. Select Sort By Name§77§3§None§ None§ None§Bookmarks with the seperators and sorted items between two seperators. Look atdetails desription for example.§111§2§: Always§9§1§:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.3) Gecko/20040930 Firefox/0.10Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.3) Gecko/20040930 Firefox/0.10Sort by Name now deletes all seperators and then sorts the remaining items.It should sort items between two seperators.I.e.Bookmarks:Folder2Folder1---------Item3Item1---------Item4Item2Should sort into:Folder1Folder2---------Item1Item3---------Item2Item4§473§23§§0§0§
1298763 § FIXED § normal § defect § RESOLVED § Client Software § 5§None§ None§ None§None§ None§ None§None§ None§ None§None§ None§ None§None§ None§ None§None§ None§ None§None§ None§ None§The next step on the path to dashboards is to create derived parquet dataset.Dexter tells me the steps are roughly:- You have to build a new view for the Sync pings (i.e. as done for longitudinal and main summary). You can find an example for the MainSummary at [1] (the same repository also contains the code for the longitudinal).- This should live in the https://github.com/mozilla/telemetry-batch-view repo.- I suggest to use IntelliJ IDEA [2] to write your code, as you can easily import the SBT project from the repo and have it download all the dependencies, along with all its code completion cool features.[1] - https://github.com/mozilla/telemetry-batch-view/tree/master/src/main/scala/com/mozilla/telemetry/views[2] - https://www.jetbrains.com/idea/I'll schedule a time to chat with Dexter soon, but getting this on file and so I don't lose the above steps a second time :)§892§8§
813892 § WONTFIX § blocker § defect § RESOLVED § Client Software § 3§None§ None§ None§None§ None§ None§I have a native extension (C++) for Firefox.I built it today against the latest XUL SDK (17) and it worked flawlessly in FF17 ESR but it didn't work good in FF17 Release.§172§2§My native extension should have worked in Release version as well.The release version should be built with the new XUL code and a new build should be released as soon as possible.§181§2§Query Interface didn't work good for various web elements like nsIDOMHTMLInputElement .After downloading source code of both Release and ESR builds I noticed that the guids of nsIDOMHTMLInputElement.idl are different:- ESR: e59a4df5-0904-414d-9203-9af2790698ea- RELEASE: 83984fd0-b0b2-11e1-afa6-0800200c9a66The difference is due to a change which fixed Bug 809865 ( https://bugzilla.mozilla.org/show_bug.cgi?id=809865 ).It seems that the XUL code that the release version of Firefox 17 was built with is different (and older) than the code that the ESR version was built with (and after a little bit of checking it seems to be older than what Beta6 has been built with as well).§684§6§None§ None§ None§: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/17.0 Firefox/17.0Build ID: 20121113065533§96§2§§0§0§
384752 § FIXED § normal § defect § RESOLVED § Client Software § 8§None§ None§ None§None§ None§ None§1) create a new profile2) open the bm manager window3) right click on the "latest headlines" rss feed and do "reload live bookmark"I'm using Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9a6pre) Gecko/20070615 Minefield/3.0a6pre[note, I see this with and without the fix for bug #383572]§299§5§None§ None§ None§followed by a lot of these:###!!! ASSERTION: Invalid index for item adding: greater than count: 'Not Reached', file c:/builds/trunk/mozilla/toolkit/components/places/src/nsNavHistoryResult.cpp, line 3038§207§4§None§ None§ None§None§ None§ None§lots of assertions when I reload a live bookmark and the bookmark organizer window is open:I'm getting a lot of these:###!!! ASSERTION: Removing item we don't have: 'Not Reached', file c:/builds/tru§201§3§
366075 § WONTFIX § normal § defect § RESOLVED § Client Software § 19§None§ None§ None§None§ None§ None§None§ None§ None§None§ None§ None§None§ None§ None§None§ None§ None§None§ None§ None§[places] on shutdown, expire history entries based on the browser.history_expire_daysfrom ria:Setting browser.history_expire_days to 0 has no effect since Bug 355738 landed,it does not delete the history entries from the sqlite file; history is stillpresent in the sidebar. Although it stops gathering new history.The sanitize function (Tools > Clear Private Data) works however.Could be that this is an independent bug, for I see it also without importedhistory.So the steps are:- Start Firefox in a new profile- Visit www.cnn.com- Set Tools > Options > Privacy > History > Remember visited pages to 0 days- Close the browserWhen you start the browser you'll see that www.cnn.com is still present; shouldbe empty. Firefox 2.0 appears to do this work in nsGlobalHistory::CloseDB(), seehttp://lxr.mozilla.org/seamonkey/source/toolkit/components/history/src/nsGlobalHistory.cpp#3136minefield doesn't seem to be doing this.  also, I wonder if we should expire history entries when we observe the pref changes, and not on shutdown.§1046§19§
423200 § FIXED § normal § defect § RESOLVED § Client Software § 16§None§ None§ None§None§ None§ None§  var BMSVC = Components.classes["@mozilla.org/browser/nav-bookmarks-service;1"]                      .getService(Components.interfaces.nsINavBookmarksService);  var BM = BMSVC.bookmarksMenuFolder;  var item = BMSVC.getIdForItemAt(BM, 0);  var oIdx = BMSVC.getItemIndex(item);  BMSVC.moveItem(item, BM, 1);  if (BMSVC.getItemIndex(item) == oIdx)    alert('fail');  else    alert('success');§400§10§None§ None§ None§alert shows 'success'I believe the solution is to make the check on line 1620:"if (oldParent == aNewParent && newIndex > oldIndex+1)"This should result in the proper behavior while removing the bad edge case that is failing.The workaround I'm currently using is to get the item at the index I want to move to and then moving it up one instead.§348§5§: Always§9§1§:       Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.12) Gecko/20080129 Iceweasel Firefox/2.0.0.4 (Debian-2.0.0.12-2)Build Identifier: Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9b4) Gecko/2008030318 Firefox/3.0b4I can't seem to use the bookmarks service moveItem() function to move an item exactly one index down in its folder. I believe this is due to a bad check found on line 1620 of nsNavBookmarks.cpp:http://mxr.mozilla.org/mozilla/source/toolkit/components/places/src/nsNavBookmarks.cpp#16201620     if (oldParent == aNewParent && newIndex > oldIndex) {1621       // when an item is being moved lower in the same folder, the new index1622       // refers to the index before it was removed. Removal causes everything1623       // to shift up.1624       --newIndex;1625     }1626   }1627 1628   // this is like the previous check, except this covers if1629   // the specified index was -1 (append), and the calculated1630   // new index is the same as the existing index1631   if (aNewParent == oldParent && newIndex == oldIndex) {1632     // Nothing to do!1633     return NS_OK;1634   }If the new index is exactly one greater than the original index of the item, newIndex is decremented and the very next check results in no action.§1265§20§§0§0§
1370497 § FIXED § normal § defect § RESOLVED § Client Software § 34§None§ None§ None§None§ None§ None§http://xn--google-yri.com/ §28§1§The URL should be shown in PunnyCode or these letters should be banned.§72§1§By adding this *ِ* (notice the weird thing under asterisk) we can actually spoof the URL (espicially the inexperienced users)More info:U+0650, ARABIC KASRA§158§3§None§ None§ None§: Mozilla/5.0 (Windows NT 6.3; WOW64; rv:53.0) Gecko/20100101 Firefox/53.0Build ID: 20170518000419Firefox for Android§120§3§§0§0§
423159 § FIXED § normal § defect § RESOLVED § Client Software § 20§None§ None§ None§None§ None§ None§1. start Firefox trunk debug build on MacOSX and leave it open for a while§75§1§None§ None§ None§After a couple of minutes a few of these warnings appear on the console:WARNING: Unsafe use of LIKE detected!  Please ensure that you are using mozIStorageConnection::escapeStringForLIKE and that you are binding that result to the statement to prevent SQL injection attacks.: file /Users/mats/ff-dtrace/mozilla/storage/src/mozStorageStatement.cpp, line 176Requesting blocking-firefox3 since bug 419642 was.BTW, if this is a condition that never should occur then I suggestwe make that warning an error instead.§515§5§None§ None§ None§None§ None§ None§§0§0§
428690 § FIXED § normal § defect § RESOLVED § Client Software § 39§None§ None§ None§None§ None§ None§1. Click the "Getting Started" bookmark on the bookmarks toolbar (or visit http://www.mozilla.com/products/firefox/central.html)2. Wait for the page to finish loading§168§2§None§ None§ None§Only one new item should be in the "History" menu  Firefox Central | MozillaThis also occurs in Firefox 2 when manually typing in addresses that redirect. However, if you click a link or bookmark in Firefox 2 that redirects, only one entry is added to the "History" menu, which is the expected behavior.§306§3§: Always§9§1§:       Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.8.1.13) Gecko/20080311 Firefox/2.0.0.13Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9pre) Gecko/2008041206 Minefield/3.0preWhen you visit pages or bookmarks whose URL redirects to another page, two entries are added to the "History" menu. One entry displays the title of the page that is eventually loaded (as expected), but the other entry shows the path or filename of the URL that was originally called.This also occurs when clicking items from the "Latest Headlines" live bookmark (http://news.bbc.co.uk/go/rss/-/2/hi/default.stm) or RSS feeds served by FeedBurner (e.g. http://feeds.feedburner.com/BurnThisRSS2). In both cases, the feed items are URL redirects.§757§4§§0§0§
417086 § FIXED § normal § defect § RESOLVED § Client Software § 11§None§ None§ None§None§ None§ None§1.Open Error console2.Enter "window.open('chrome://mozapps/content/extensions/extensions.xul#a:')" in the Code textbox3.Hit "Evaluate".§138§3§None§ None§ None§A new window should open, displaying "chrome://mozapps/content/extensions/extensions.xul"The fact that the anchor doesn't exist on the page (or is invalid) should not prevent the window from opening and the "chrome://mozapps/content/extensions/extensions.xul" page being displayed.This bug is NOT PRESENT in firefox 2.0.0.11 (or FF 3.0b2), only in 2.0.0.12 (also FF 3.0b4pre)bug #415367 (https://bugzilla.mozilla.org/show_bug.cgi?id=415367) (fixed?) is very similar, but only affects the query part of the URL.If the URL is pasted into the address bar (and then [enter] hit) then nothing happens (no error is throw, but browser doesn't navigate to URL either). Is the error message suppressed?If the colon (:) is removed from the URL (chrome://mozapps/content/extensions/extensions.xul#a) all works as expected.§817§6§: Always§9§1§:       Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.8.1.11) Gecko/20071127 Firefox/2.0.0.11Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.8.1.12) Gecko/20080201 Firefox/2.0.0.12If an add-on attempts to open a chrome URL in a new window and the hash part of the URL contains a colon character (:) then an error is throw and the window doesn't open§382§3§§0§0§
1005641 § INCOMPLETE § major § defect § RESOLVED § Client Software § 2§None§ None§ None§None§ None§ None§1.Have latest FF browser and Latest ESR version 24.5.0 on OEL 6.2.Set FF as default browser when it prompts.3. And open the ESR latest version and it prompts for set default , just select OK(Now FF ESR is default)4.Again make FF as default, now latest FF becomes default.5. Now I am unable to set the FF ESR 24.5.0 as default browser, It prompts a warning message.NOTE : I need to have the two versions of FF to test my application compatibility on both the versions.§473§6§It should set FF ESR has default browser.§42§1§warning message:Failed to contact configuration server; some possible causes are that you need to enable TCP/IP networking for ORBit, or you have stale NFS locks due to a system crash. See http://projects.gnome.org/gconf/ for information. (Details -  1: Server ping error: IDL:omg.org/CORBA/COMM_FAILURE:1.0)Failed to contact configuration server; some possible causes are that you need to enable TCP/IP networking for ORBit, or you have stale NFS locks due to a system crash. See http://projects.gnome.org/gconf/ for information. (Details -  1: Server ping error: IDL:omg.org/CORBA/COMM_FAILURE:1.0)Failed to contact configuration server; some possible causes are that you need to enable TCP/IP networking for ORBit, or you have stale NFS locks due to a system crash. See http://projects.gnome.org/gconf/ for information. (Details -  1: Server ping error: IDL:omg.org/CORBA/COMM_FAILURE:1.0)Failed to contact configuration server; some possible causes are that you need to enable TCP/IP networking for ORBit, or you have stale NFS locks due to a system crash. See http://projects.gnome.org/gconf/ for information. (Details -  1: Server ping error: IDL:omg.org/CORBA/COMM_FAILURE:1.0)§1189§5§None§ None§ None§: Mozilla/5.0 (X11; Linux i686 on x86_64; rv:24.0) Gecko/20100101 Firefox/24.0 (Beta/Release)Build ID: 20140421162246§119§2§§0§0§
1280597 § INCOMPLETE § major § defect § RESOLVED § Client Software § 18§None§ None§ None§None§ None§ None§Using Angular-JS Videogular I wrote HTML video HTML (up to 8 per page) as follows:<video type="video/mp4" src="/api/mediastream/1182"><track label="English" srclang="en" kind="subtitles" src="http://www.videogular.com/assets/subs/pale-blue-dot.vtt"></video>§259§2§Like IE/Chrome, Firefox should have requested the next part with range:Range: bytes=1000000-Previous version (not sure whether 45 or 46) would request the entire video (without a range - which I can now supply).§214§3§Firefox requests first part of video with range:Range: bytes=0-My server supplies first 1,000,000 bytes of video:Content-Length: 1000000Content-Range: bytes 0-999999/5051602Firefox never requests any more and stops when it has played first page.§251§6§None§ None§ None§: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36§111§1§§0§0§
